0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.278030739605047372e-02,1.708378305203988590e-01,1.529739639657958644e-02,-2.789148031118657105e-03
5.209212074193666359e-02,2.080361614567927675e-01,1.852184799389373915e-02,-3.228548404711759686e-03
3.594073710545212658e-02,1.435421014318202515e-01,1.281381717292685504e-02,-1.522725980981891585e-03
3.427937802488748020e-02,1.369129283606888847e-01,1.215011576306185108e-02,-1.503106566765347474e-03
3.451466447613701916e-02,1.378619350089599072e-01,1.213641342422140321e-02,-1.520095012741501167e-03
4.877624821808966560e-02,1.953520877509004883e-01,1.165567122062931629e-02,-2.462809655419942109e-03
4.877624821808966560e-02,1.953520877509004883e-01,1.165567122062931629e-02,-2.462809655419942109e-03
4.743888009870964734e-02,1.901032515330082495e-01,1.024009708803601953e-02,-2.286761858238447759e-03
4.832240528317140876e-02,1.936752066965339580e-01,9.706841837333165385e-03,-2.286330481304236963e-03
4.832138755348491105e-02,1.936675801813930176e-01,9.738975659786670153e-03,-2.280635301609771053e-03
4.832146523390391107e-02,1.936675660381358410e-01,9.738974160238226402e-03,-2.280635063402558851e-03
5.758487680160963018e-01,1.003192882606313840e-01,-2.273910663146087169e-04,-6.819249709270568376e-04
8.680193652687189232e-01,4.883595493350768868e-02,-5.593222907323187193e-03,2.004027611796702080e-04
8.680193652687189232e-01,4.883595493350768868e-02,-5.593222907323187193e-03,2.004027611796702080e-04
8.751436809184283128e-01,4.814278578421688631e-02,-6.055243219058054766e-03,2.561543228261950033e-04
8.712631578219960371e-01,4.901671257773781987e-02,-6.123194327155846890e-03,2.545602781004094295e-04
8.712631578219960371e-01,4.901671257773781987e-02,-6.123194327155846890e-03,2.545602781004094295e-04
8.708840055694609950e-01,4.930579090340075216e-02,-6.303758774311689003e-03,2.690590122023510410e-04
8.708840055694609950e-01,4.930579090340075216e-02,-6.303758774311689003e-03,2.690590122023510410e-04
8.608101029922734515e-01,5.137854888150972937e-02,-6.230253456410556750e-03,2.473433387443455282e-04
8.681547455643789934e-01,5.025088102146955948e-02,-6.409068348276333524e-03,2.725862035458639292e-04
8.681547455643789934e-01,5.025088102146955948e-02,-6.409068348276333524e-03,2.725862035458639292e-04
8.676025063318816288e-01,5.047270904522455776e-02,-6.437459061419715210e-03,2.738239465500807990e-04
8.674224458961309336e-01,5.055004385658022625e-02,-6.448552391688689052e-03,2.743272855302292799e-04
8.674224458961309336e-01,5.055004385658022625e-02,-6.448552391688689052e-03,2.743272855302292799e-04
8.672420395683486660e-01,5.063103757082858952e-02,-6.461220890768865077e-03,2.749646022175264892e-04
8.672420395683486660e-01,5.063103757082858952e-02,-6.461220890768865077e-03,2.749646022175264892e-04
8.671286976079456421e-01,5.068319619944465504e-02,-6.469219921299253044e-03,2.753610035632315326e-04
8.670798693550881842e-01,5.070501870843042991e-02,-6.472336158384869864e-03,2.755063584404378817e-04
8.670798556541259305e-01,5.070507330033394849e-02,-6.472331186068729439e-03,2.755060238031910953e-04
8.670798556541259305e-01,5.070507330033394849e-02,-6.472331186068729439e-03,2.755060238031910953e-04
8.670388122218529725e-01,5.072310975403240135e-02,-6.474907408865052290e-03,2.756256529730311054e-04
8.670267646622565882e-01,5.072871092353353761e-02,-6.475751432942477952e-03,2.756669967435412599e-04
