1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.995527504982025802e-01,9.985439833133651355e-01,4.994800264094710618e-02,-2.036934924686483253e-02
1.000025159556630072e+00,4.981655518982880393e-01,4.084898333977839829e-02,-1.274530615471383688e-02
9.999481156810936522e-01,-2.485029829383438027e-01,2.728352949694905910e-02,-1.368867032171666547e-03
1.124999997275486052e+00,-2.609843811633346465e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.000248117091966593e+00,2.471916591716284139e-01,3.628542264624069064e-02,-8.921332707048694466e-03
9.999996833600373058e-01,-1.516565638901023983e-03,-2.000333554155641833e-02,-1.233797657469592884e-01
7.588750519249438664e-01,-1.793448881430408483e-03,6.598657336293695108e-02,-1.146774925144818319e-03
1.109348696154174974e+00,-1.200397253942240899e-03,6.054172665552094018e-02,-1.058786750399856114e-03
9.438639455140394041e-01,-4.207983991136126072e-04,2.731055106716735389e-02,2.991674424835910097e-03
9.999799424377170398e-01,-3.124106112132505123e-02,-5.748621987455556975e-04,4.772118610020114498e-04
1.060767415383705448e+00,-1.220041421931364491e-04,1.395321459379561882e-02,4.343287357864618510e-03
9.726630067122397083e-01,3.802164864566811501e-04,-1.513397878219791166e-02,2.634760489295772507e-04
9.980597158295185789e-01,1.615652908505981790e-04,3.770656465844990455e-03,1.503768495517687938e-02
1.029673495646945769e+00,1.787402029740007658e-04,-9.789119328562830361e-03,-4.328403882411929748e-04
9.984954389194526936e-01,-3.216434527173961605e-04,1.520651125425582020e-02,-3.245840710573707349e-03
9.958425229179389548e-01,1.143240713077662765e-04,-6.570759663099941077e-03,-7.500586767947540904e-04
1.000006324350064091e+00,3.905162142607969487e-03,7.066289473640548506e-05,-5.885966654061640884e-05
1.007527541470475185e+00,-1.425352084676318728e-06,-1.608875480329483281e-03,-1.335212836008391321e-03
9.985142173742808103e-01,-8.048270064183395849e-05,3.095905494151405916e-03,-1.860142671353847256e-03
1.000386655085292231e+00,-1.526026110415744624e-05,2.781146557702241558e-03,2.715562162155311671e-03
9.992453348937871960e-01,3.412096264333961283e-05,-1.800927702024500724e-03,2.594253416305332809e-05
9.997640501141653591e-01,2.544108160851869208e-05,-2.029908577334714297e-03,-7.691054234858669958e-04
9.994654767905120085e-01,6.597937795805493559e-05,-1.975920746746019554e-03,1.958453151625249005e-03
9.992437281973551855e-01,-9.421709779928171425e-04,-1.818540065132821662e-03,4.062538972500543940e-05
9.974208443838183946e-01,2.354547311220140580e-05,-1.118292434286911451e-03,-1.148725748295411925e-04
9.994003488367559918e-01,2.625341393333190023e-05,-2.052230067502182169e-03,-9.048797994077123702e-04
9.987925114363548351e-01,3.203225961782356449e-05,-1.619682736074752692e-03,4.864484986150472833e-05
9.987053769486871069e-01,3.689341767573399271e-05,-1.843055032117618371e-03,9.439867305848382434e-05
9.987307682875570247e-01,4.418664246273358034e-05,-1.826086822806068924e-03,5.816693860681231530e-04
9.986820101843446595e-01,5.472547499197105741e-05,-1.957526147570444377e-03,1.049273773758292987e-03
9.987310870658584472e-01,2.882300926483414151e-04,-1.820396469298926709e-03,5.778018992544800905e-04
9.986789309921908497e-01,3.408243833659494338e-05,-1.348005862842671220e-03,6.657406337699128037e-04
9.989738894571216221e-01,4.365994262878340916e-05,-1.810732337527492727e-03,5.978157185949469149e-04
9.987389134608383179e-01,4.250994934520362073e-05,-1.867610345647998304e-03,4.671800717324613161e-04
9.987330006301695651e-01,4.585053393782157854e-05,-1.883361831520556032e-03,6.025766046023179300e-04
9.987265353888213903e-01,4.780116379806704098e-05,-1.937948142476365009e-03,7.115531688147275734e-04
9.987322970878165229e-01,4.899844015182736024e-05,-2.058089558798944976e-03,6.907548363846016800e-04
9.987330691461039356e-01,4.605919913867487041e-05,-2.179253124512199082e-03,6.762181130342398688e-04
9.987314061429942713e-01,4.230557955575132663e-05,-2.301215586593841327e-03,6.792944416115542826e-04
9.987278023272053717e-01,3.975740246080624397e-05,-2.417198468029927057e-03,7.171051770299850716e-04
9.987031356502793500e-01,1.074313743594459172e-05,-2.529003386275235476e-03,6.862742035697828391e-04
9.986616686663770670e-01,-3.133959688863428232e-05,-2.635496846103918458e-03,6.946310525800240181e-04
9.986955278061349084e-01,-5.992409595422394089e-05,-2.747553174888144132e-03,6.751111795968764819e-04
9.986657221808408202e-01,-2.388919930523232614e-05,-2.857639268317751190e-03,6.507119142066633858e-04
