1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000000e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.250000000000000000e-01
1.562500000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e-02,1.562500000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e-02,1.562500000000000000e-02,1.562500000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e-02,1.562500000000000000e-02,0.000000000000000000e+00,1.562500000000000000e-02,0.000000000000000000e+00
1.562500000000000000e-02,1.562500000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.562500000000000000e-02
1.595211495263900922e-02,1.601580597544201637e-02,3.124391014330500649e-02,-1.392739918305877455e-04,-3.185093555947157511e-04
2.909778327359497513e-02,2.243375851244470628e-02,4.026581872599851314e-03,-2.242183907162120294e-04,-4.367972603129245218e-05
2.157868565869136210e-02,2.331496610728124932e-02,5.955672098740466720e-03,-2.318522462773287462e-04,-6.247084125169541043e-05
2.113844821556764078e-02,2.589888371859872668e-02,3.059407291424796286e-03,-2.318522462773287462e-04,-6.247084125169541043e-05
2.237669675145607592e-02,1.792152254539157441e-02,1.155052703735539449e-02,-1.730018632723867274e-04,-1.193561540447849172e-04
2.236247762286008162e-02,1.784129831260047178e-02,1.151629694906110800e-02,-4.078252079636302853e-03,-1.193561540447849172e-04
1.994781541072593312e-02,1.182916745513965320e-02,7.306285185279722157e-03,-1.143469387237323518e-04,-7.609141262749109509e-05
2.237629466623003438e-02,1.792155523237108639e-02,1.151089774529133816e-02,-1.726537142154127113e-04,-4.025405090983718084e-03
2.175655289904080553e-02,2.294416272483133790e-02,1.750183437072734202e-02,-2.345213402213029393e-04,-7.669636152218199492e-05
2.605027358268980145e-02,1.726628119480187393e-02,1.040111263039374123e-02,-1.820728265900747899e-04,-5.139961262642936336e-06
2.063378516690219863e-02,1.717951790705529377e-02,1.108716789959080483e-02,-1.807686540757970654e-04,-1.154345928667655614e-05
2.247625404658411610e-02,1.724888631917198198e-02,1.225139715603131355e-02,-1.656898449414952483e-04,-1.264821420631445864e-04
2.262304276282537177e-02,1.866210432351046375e-02,1.358825169044191976e-02,-1.939414042934444447e-04,-3.711204727304179729e-05
2.327551398256605050e-02,1.691197768166361262e-02,1.181584669456724884e-02,-1.774786478778335593e-04,-1.921024100594758072e-05
2.248720574479048245e-02,1.725669933383451940e-02,1.225224792069389002e-02,3.224053007690134824e-04,-1.264483312908436957e-04
2.167422139487880026e-02,1.703866359241027958e-02,1.216456092537934915e-02,-1.542644023036404731e-04,-2.501774570717085256e-05
2.251250218877123496e-02,1.734961594133571650e-02,1.234263099948804641e-02,3.201602749910398651e-04,3.436272285938466462e-04
2.230086119282362334e-02,1.657648750825354428e-02,1.162937852130115080e-02,6.265482314844701478e-05,-9.772034190185075017e-05
2.207931221954017795e-02,1.720553204441498465e-02,1.226447630039270535e-02,6.018339795795457029e-05,-1.037877913593362160e-04
2.251227493203578414e-02,1.708859137685836763e-02,1.242748864348000928e-02,3.242284129374154627e-04,-1.282540906809494935e-04
2.218526143855990493e-02,1.700435281226944303e-02,1.239891684232786832e-02,-2.701314535175531077e-05,-1.141957005960769615e-04
2.216763282528528070e-02,1.652563619151390176e-02,1.160242110360088300e-02,-1.326950666771511619e-04,-1.172320978546891057e-04
2.232463145535694068e-02,1.655135679985722530e-02,1.164441907706716996e-02,6.250557188465981167e-05,-2.138166067631873564e-04
2.215132221800403256e-02,1.672725945840287595e-02,1.153681102988400077e-02,1.699439499171652001e-05,-3.561604521681308781e-05
2.238644536794355197e-02,1.662531436373676855e-02,1.160720222530959266e-02,-5.779684683859386430e-06,-9.355160344110962116e-05
2.236786841887974595e-02,1.639167924365892218e-02,1.174256712514803493e-02,-2.652337682056634424e-06,-3.539942669170057226e-05
2.231620095305449081e-02,1.652189707082969347e-02,1.152564666797707173e-02,7.810032408066946020e-05,-7.151201882149305902e-05
2.238682848307491438e-02,1.652872964607193101e-02,1.144692569458053560e-02,2.980374820360395219e-04,-7.211831262838950130e-05
2.235974353572287715e-02,1.641218221986145975e-02,1.123961759154409532e-02,3.456262904893852867e-04,-6.530629593242086295e-05
2.241016291224157478e-02,1.645973340242842115e-02,1.119583088129737572e-02,3.120542215293762548e-04,-1.492918476262167921e-04
2.227806473449914226e-02,1.623348198509698415e-02,1.138450935645680430e-02,3.475447762177230507e-04,-6.676922934014807944e-05
2.225884512340581961e-02,1.645454921452298505e-02,1.123414990121107855e-02,3.746292381183166436e-04,-1.106344631174145871e-04
2.215162562546532654e-02,1.653532481218987146e-02,1.127317162851881362e-02,3.443984523107315038e-04,-6.562437794459747350e-05
2.220020562510426412e-02,1.659192742121546466e-02,1.136979495390540162e-02,3.438959666555674809e-04,-6.660925348399136412e-05
2.221430376057791783e-02,1.662294794616532914e-02,1.134497344266207838e-02,3.807969302064307402e-04,-4.239208240480484599e-05
2.215926492303951084e-02,1.650306008132235505e-02,1.144277550952794986e-02,3.448507030533021602e-04,-6.734613071290718850e-05
2.221928419502912713e-02,1.658036647688079096e-02,1.136730312979246371e-02,3.132832381884388911e-04,-1.881495777244567653e-05
2.209621051570287778e-02,1.665364930400209387e-02,1.138641373529701226e-02,3.432804042397160347e-04,-6.676669453502036093e-05
2.210639341929784840e-02,1.670204689696730416e-02,1.142217577924494777e-02,3.428158193216848822e-04,-6.713020730101718872e-05
2.211624789571609712e-02,1.675076545714377502e-02,1.145759234019806498e-02,3.423477187685741263e-04,-6.749017874689036917e-05
2.212578820621488238e-02,1.679965796428520980e-02,1.149285487275489293e-02,3.418777353258531382e-04,-6.784855385125514659e-05
2.213481084729430198e-02,1.684878620491369466e-02,1.152792548635710353e-02,3.414052111878804175e-04,-6.820492678397999011e-05
2.214309167037062376e-02,1.689821483012009587e-02,1.156275618709221714e-02,3.409294517437059342e-04,-6.855878706425379439e-05
2.215036213861638903e-02,1.694801563018922749e-02,1.159728092840452661e-02,3.404496760036633042e-04,-6.890943643465894785e-05
2.215625301900553748e-02,1.699827873335350154e-02,1.163139622276430744e-02,3.399648878713753793e-04,-6.925578627598374796e-05
2.216014049042407466e-02,1.704914020710608311e-02,1.166490639051735723e-02,3.394735535210288376e-04,-6.959578607908551849e-05
2.216052535221434139e-02,1.710087169724515757e-02,1.169728904563356597e-02,3.389725101141409709e-04,-6.992397959559732150e-05
2.214884574978740264e-02,1.715403409656144490e-02,1.172489863255233265e-02,3.384532569707557705e-04,-7.020249511472886829e-05
2.216616980293925968e-02,1.719976617555590143e-02,1.176141459134242596e-02,3.380163778670370418e-04,-7.057441175496845156e-05
2.217017469578084002e-02,1.725066916599540812e-02,1.179484780448495154e-02,3.375245674226575419e-04,-7.091364258802703617e-05
2.216096020604073000e-02,1.730373296499432972e-02,1.182355781914461862e-02,3.370071610596708702e-04,-7.120357704697301933e-05
2.218217836734354131e-02,1.734754081112424920e-02,1.186037680427191356e-02,3.365900864741109676e-04,-7.157898327099211861e-05
2.218503641751889965e-02,1.739880129940492293e-02,1.189337871863838970e-02,3.360943144000866378e-04,-7.191371761662150889e-05
2.215729650243442039e-02,1.744970087168388334e-02,1.191247667267140813e-02,3.355915184544721631e-04,-7.210424156930267392e-05
2.216910947640231624e-02,1.749814556436430843e-02,1.194766915697265987e-02,3.351260609739386697e-04,-7.246214328062712095e-05
2.216598067283812729e-02,1.755069310514702219e-02,1.197855440454472301e-02,3.346155837596836253e-04,-7.277477698601649263e-05
2.221348626323262077e-02,1.756983406019428998e-02,1.201175060587838551e-02,3.344465090223225183e-04,-7.311631813894760908e-05
2.219716993704578395e-02,1.756595899907295588e-02,1.207043358834181297e-02,3.345287545860509311e-04,-7.371003894616211564e-05
2.220773314697345804e-02,1.762032450056995672e-02,1.209608021481982203e-02,3.339961825724137626e-04,-7.397091978730516995e-05
2.221910920334407846e-02,1.767424097204224262e-02,1.212232026309893393e-02,3.334686151688354269e-04,-7.423790824637397094e-05
2.223052768753363759e-02,1.772797130711758345e-02,1.214892120851331428e-02,3.329432024643752216e-04,-7.450856396406889794e-05
2.224185995855910286e-02,1.778142322776431541e-02,1.217611335687341333e-02,3.324210482337989071e-04,-7.478521096749405381e-05
2.225294120135804313e-02,1.783443258808535548e-02,1.220425860258378750e-02,3.319040816983757111e-04,-7.507150513586667475e-05
2.226347943880190028e-02,1.788665857178554919e-02,1.223402994673480036e-02,3.313962515735991614e-04,-7.537424692740479326e-05
2.227262627434533140e-02,1.793696544462075951e-02,1.226735401591130294e-02,3.309104858607305149e-04,-7.571290418390738935e-05
2.226934821331882572e-02,1.796474590987038808e-02,1.232159818174116857e-02,3.306684804476721514e-04,-7.626269658529867546e-05
2.229795011484243458e-02,1.801301786216016193e-02,1.234561394818890594e-02,3.301968036559101518e-04,-7.650893379066446879e-05
2.229300278689941989e-02,1.807272419453396020e-02,1.235725858761120392e-02,3.295995104088118681e-04,-7.662612021202784009e-05
