1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.055738396601071521e-01,4.448947504226742622e-02,5.732923034441250731e-02,-1.144531778478547314e-03,-7.409545506340255118e-04
4.854172135717389064e-02,1.151898488916557606e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.467933581700820500e-01,-4.609556072314936054e-03,3.963970223513302998e-02,-4.087873682228779443e-04,-5.632544250553423891e-04
1.428637331099649234e-04,-6.020366891176590210e-05,-2.185331875365196120e-03,-1.249807996856578118e-01,0.000000000000000000e+00
1.977085214303072325e-01,1.514347856901117340e-01,2.176074619122685128e-02,-2.280379309703208738e-03,-3.406350489158447843e-04
1.976867741886019769e-01,1.514184443822492454e-01,2.011852287559526969e-02,-2.251681462660368085e-03,-1.253298407389845659e-01
4.062788142378900291e-01,1.568301782297298885e-01,4.766988203821858477e-03,-2.359990948374249969e-03,-2.346306460862063398e-05
1.899214916599125391e-01,1.367601226355711352e-01,-9.042150191103451307e-02,5.027379889139696467e-02,1.148658716722539492e-03
4.164996933547051583e-01,3.049500969893177704e-02,2.261097251174975023e-02,-4.773509966832245339e-04,-1.996554117939104115e-04
1.036668708981335896e-01,7.038922656191348715e-02,3.632449976214229687e-02,-1.454979653509654502e-03,-3.739234169511833957e-04
1.987850100027964695e-01,1.554285056491603312e-01,4.772217490596042389e-02,5.442092125407418240e-02,-6.694308943601600878e-04
3.207901758427868510e-01,1.354469940166803388e-01,6.934528348174264292e-03,-1.682127874821123803e-03,8.970707472895659770e-06
2.611031335923156838e-01,1.170077115254457845e-01,8.842851980577140850e-03,-1.441295707146001033e-03,-3.251401334919463455e-06
3.207634042997729584e-01,1.355540969770225035e-01,7.333265659644907543e-03,-1.690535812956851748e-03,3.125623058899511253e-02
3.392244527562710554e-01,7.573585588079412290e-02,6.094372117221753815e-03,-1.156279371319699455e-03,-1.492634641061348002e-04
3.216365322458266673e-01,1.351907913661762606e-01,3.308443463132351020e-02,-1.876573363154992319e-02,-3.277142670693225491e-04
3.015388818743730548e-01,7.773813206888703642e-02,-7.394270948005991079e-03,-1.665423799708687152e-03,1.097920142856626408e-04
3.201928027153455592e-01,1.352718134097973257e-01,-1.013887915207431663e-02,-2.784754832753170636e-02,2.198876696012283776e-04
2.624433415066749209e-01,1.549640807322024416e-01,1.791156338432742939e-02,-2.305327490131110421e-03,-3.017914968668468584e-04
2.712604127844898683e-01,1.254564450495458117e-01,2.320351370126211982e-02,-1.970744290001546183e-03,-3.689214218314541263e-04
2.624417693387102735e-01,1.552174156267941141e-01,1.833934851447220279e-02,1.331176056496735476e-02,-3.039178077573540166e-04
2.687740032247272204e-01,1.253027283818996251e-01,1.039755168260437027e-02,-1.837671052470183936e-03,-2.001816279734937483e-04
2.624897162654977190e-01,1.549749701500334476e-01,1.769660098326812647e-02,-2.301738367125378496e-03,-1.592523971058235413e-02
2.399504524087678614e-01,1.340269138273739169e-01,1.226217006726679389e-02,-1.766179054540860209e-03,-5.449381762498547912e-05
2.772579008598742289e-01,1.536882823324524083e-01,1.311731256794987366e-02,-2.460375321057144734e-03,-1.203696307158148610e-04
2.559813759796598087e-01,1.523934506976933057e-01,1.435891897867862949e-02,-2.446974883851853449e-03,-1.324612095231481035e-04
2.627606897529681795e-01,1.515580720156371186e-01,1.979741095975240395e-02,-2.301705558939505600e-03,-3.291699488643487254e-04
2.619736205881471602e-01,1.626980688547424725e-01,1.858179272295440790e-02,-3.044527306416150263e-03,-2.360458175038438562e-04
2.654705696250511671e-01,1.541215228551561234e-01,1.561608780825375284e-02,-2.616666039300940237e-03,-1.652799842037908952e-04
2.624463776140809612e-01,1.549811584350998250e-01,1.796887513658803823e-02,-1.906641285882881105e-03,1.609271315637107822e-03
2.621285436243374067e-01,1.535130184085481686e-01,1.434658629960362114e-02,-2.879797912264005569e-03,-1.791880379618392312e-04
2.624102571964592734e-01,1.551776676089911822e-01,1.751448301273865818e-02,-4.433066167013454545e-04,-6.801944375490751645e-04
2.648000377630344016e-01,1.530782676468492309e-01,2.030937306093405503e-02,-2.935460650290933927e-03,-2.579533843346925996e-04
2.628693466671630508e-01,1.567517550771196644e-01,1.784045367798595821e-02,-2.958462492613481067e-03,-2.256640800995733361e-04
2.626578087287979590e-01,1.544117208209386805e-01,1.836332793722836310e-02,-2.932735204240585931e-03,-2.321854304075478596e-04
2.627524151340471792e-01,1.548556256306847512e-01,1.755415557162309792e-02,-2.359059940837446301e-03,-2.793852013610326071e-04
2.621079830875890915e-01,1.547901640542399537e-01,1.702466770359470014e-02,-2.859536658032137656e-03,-2.222705003617341944e-04
2.630852467380412896e-01,1.556310427425998122e-01,1.760632634750615780e-02,-2.845719607969316844e-03,-2.339283991293906713e-04
2.631175024387032435e-01,1.545772960030205034e-01,1.738845426563311730e-02,-2.348099529162476183e-03,-2.886266305765791229e-04
2.627487277964413726e-01,1.548728665589379772e-01,1.753057399974363231e-02,-2.359276652354963446e-03,-5.217437399222931088e-04
2.628229294554206286e-01,1.545621317100258352e-01,1.772195441709778496e-02,-2.699257935032863681e-03,-2.209343645675476144e-04
2.629579579486204244e-01,1.549277675198263982e-01,1.765531225788316214e-02,-2.316916765417247840e-03,-2.913694232450421851e-04
2.627315480130479330e-01,1.546225484934316829e-01,1.750224981299124474e-02,-2.313004686952201301e-03,-2.847668309400096069e-04
2.627606515669448362e-01,1.546504815322441717e-01,1.738748203631543948e-02,-2.321642655345399105e-03,-2.795101565112016891e-04
2.627673795429990578e-01,1.546616528496518039e-01,1.738744908087959049e-02,-2.262020404899121612e-03,-2.788679184603594960e-04
2.627773994424372206e-01,1.546331969596933253e-01,1.738826344638491270e-02,-2.379867585747458703e-03,-2.687484367201484572e-04
2.628247091157553950e-01,1.546538859139273137e-01,1.740546509357317889e-02,-2.255419427386455913e-03,-2.820515450075104899e-04
2.627422530269844514e-01,1.545806586505515667e-01,1.756902169195848767e-02,-2.404408075319197733e-03,-2.699769118002051682e-04
2.627298483862297585e-01,1.546224317385831437e-01,1.751189151030964689e-02,-2.296721462894619169e-03,-2.267643980379584006e-04
2.627261539766032050e-01,1.546336992731338622e-01,1.738122994964514181e-02,-2.321423791058327760e-03,-2.791957414186549717e-04
2.626301305629479832e-01,1.546873087039253303e-01,1.732874539327148092e-02,-2.328085145486752990e-03,-2.764223223188821596e-04
2.626775331403513047e-01,1.547390262183031551e-01,1.722933484001763771e-02,-2.336802013983438342e-03,-2.718382562933916694e-04
2.626588400359933240e-01,1.546681741302614321e-01,1.713184130440006947e-02,-2.339693563957213288e-03,-2.675533858201738962e-04
2.626470196278770097e-01,1.546430151006470410e-01,1.701327678854493153e-02,-2.346183587245823533e-03,-2.621870507184545984e-04
2.626970160181922309e-01,1.547284991650370034e-01,1.694249651580402583e-02,-2.354715216810751490e-03,-2.588164168968210303e-04
2.626471622924370086e-01,1.546428035090444686e-01,1.701610141071110624e-02,-2.346815191327200970e-03,-2.012210949711550349e-04
2.625337639159823766e-01,1.546551043301922224e-01,1.696962025014636666e-02,-2.350310602779891091e-03,-2.599001655174398438e-04
2.625341379229509942e-01,1.546520746494224885e-01,1.697351828785509734e-02,-2.411139056563963226e-03,-2.607223357815677137e-04
2.625422791996356309e-01,1.545581018013242047e-01,1.689606872908906016e-02,-2.350181465603606249e-03,-2.568476902746950853e-04
2.625419216472603678e-01,1.544554211258260812e-01,1.683011682788056879e-02,-2.349332425876837251e-03,-2.541387997413300701e-04
2.625272611643256204e-01,1.543550427481296672e-01,1.676227801525926112e-02,-2.348808613364508028e-03,-2.513043954675623346e-04
2.624598671074589440e-01,1.542816301285143687e-01,1.669186400380863466e-02,-2.350121432080383779e-03,-2.481527177291370468e-04
2.625364716298073664e-01,1.541898540736147682e-01,1.666741819166947872e-02,-2.346654952052217979e-03,-2.474819854776668889e-04
2.625551899380638710e-01,1.540815970830686776e-01,1.661428958848811324e-02,-2.344580411852668911e-03,-2.454185091097920443e-04
2.625141769604762421e-01,1.539903201709426905e-01,1.654444336545087685e-02,-2.344802998281050703e-03,-2.424055771979751329e-04
2.626122211451716870e-01,1.539179743967916125e-01,1.655019521591444970e-02,-2.340218797269635973e-03,-2.431050920745794308e-04
2.626617823492894965e-01,1.538114873404077265e-01,1.651714825719857033e-02,-2.336742619729072039e-03,-2.420235319655967188e-04
2.626744831545786973e-01,1.537025178119805768e-01,1.646369814432883591e-02,-2.334690547342152447e-03,-2.399337840500738971e-04
2.625734541276044665e-01,1.536838392885212234e-01,1.639797329291023051e-02,-2.338636145089460685e-03,-2.367579647400755969e-04
2.626545939294964715e-01,1.536845310037777967e-01,1.649596901211367733e-02,-2.299170736695354145e-03,-2.664501544426347863e-04
2.627300864047615314e-01,1.537534123500580718e-01,1.636814818098628749e-02,-2.343065939716312222e-03,-2.355470922841339612e-04
2.626743639978719735e-01,1.537042249902468294e-01,1.646350754567133673e-02,-2.297572393628559331e-03,-1.915130449029459796e-04
2.626759074951254269e-01,1.536915102521017040e-01,1.647709216739206770e-02,-2.453593117648586192e-03,-2.184688127229738089e-04
2.626801221616688053e-01,1.536583399103170211e-01,1.650509271948323586e-02,-2.329775356959200554e-03,-2.419672425301594985e-04
2.626931767942891072e-01,1.536123336691108676e-01,1.654266487941616348e-02,-2.324970514892591659e-03,-2.438484459696284279e-04
2.627222959099630994e-01,1.535657320463948983e-01,1.656885794650049190e-02,-2.320772950523570469e-03,-2.452483928073669224e-04
2.627271981177405902e-01,1.535357106003496508e-01,1.662148291355184174e-02,-2.315841366192101288e-03,-2.477511420050435681e-04
