0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.138170290559512687e-02,1.440923010762365855e-02,-2.685039447082006141e-03,-1.013435692581114234e-03
4.339184521198222733e-01,7.692940737134840168e-02,-1.360100829710184436e-02,6.341975219026965965e-04
7.431745642317482137e-01,1.317607262532760892e-01,-2.327409983609356539e-02,1.220037634359236352e-03
7.450772984379628872e-01,1.321009298959899547e-01,-2.331493993885132635e-02,1.366603614346634200e-03
7.450656513055324837e-01,1.320993584324265668e-01,-2.331265337099834925e-02,1.366380611785451881e-03
6.957829836396178802e-01,1.254500795423204307e-01,-1.363744384039201549e-02,4.227529668864811246e-04
6.903966402705511429e-01,1.245029331508792775e-01,-1.343775476172658426e-02,4.263948548400005138e-04
6.903965858907457065e-01,1.245029931539006623e-01,-1.343776870342635286e-02,4.263957341635974145e-04
5.999774672395917774e-01,2.144752754586245480e-01,-3.348463465163947772e-02,1.662877106452629802e-03
5.999774672395917774e-01,2.144752754586245480e-01,-3.348463465163947772e-02,1.662877106452629802e-03
5.482728022674520085e-01,2.249849222106456992e-01,-3.499920890454947392e-02,1.735462651526115943e-03
5.482728022674520085e-01,2.249849222106456992e-01,-3.499920890454947392e-02,1.735462651526115943e-03
5.282225010827628076e-01,2.337298457885432224e-01,-3.663449023725282028e-02,1.825617842051630762e-03
5.282225010827628076e-01,2.337298457885432224e-01,-3.663449023725282028e-02,1.825617842051630762e-03
5.241778911358807580e-01,2.363474203413356567e-01,-3.720494861982343027e-02,1.860028207484688617e-03
5.241778911358807580e-01,2.363474203413356567e-01,-3.720494861982343027e-02,1.860028207484688617e-03
5.239655391788161642e-01,2.363979406179970710e-01,-3.722372642341024301e-02,1.861371789348887371e-03
5.236286014359621266e-01,2.366097438960926558e-01,-3.726039793674698619e-02,1.863331909384037879e-03
5.236286014359621266e-01,2.366097438960926558e-01,-3.726039793674698619e-02,1.863331909384037879e-03
5.235905080535752099e-01,2.366002293958099634e-01,-3.725874593587810701e-02,1.863243106212012380e-03
5.235242445685482915e-01,2.366406734936387368e-01,-3.726551890283865548e-02,1.863596425176208826e-03
5.235242445685482915e-01,2.366406734936387368e-01,-3.726551890283865548e-02,1.863596425176208826e-03
5.235169221579303311e-01,2.366391571329345689e-01,-3.726532936247509836e-02,1.863589079457111811e-03
5.235040739395285803e-01,2.366469120730131659e-01,-3.726662044840859528e-02,1.863656117585826052e-03
5.235040739395285803e-01,2.366469120730131659e-01,-3.726662044840859528e-02,1.863656117585826052e-03
5.235026029320736241e-01,2.366466254919959711e-01,-3.726658667669027064e-02,1.863654913065037385e-03
5.235000302461534361e-01,2.366481801427745002e-01,-3.726684572641954241e-02,1.863668371989230183e-03
5.235000302461534361e-01,2.366481801427745002e-01,-3.726684572641954241e-02,1.863668371989230183e-03
5.235000302461534361e-01,2.366481801427745002e-01,-3.726684572641954241e-02,1.863668371989230183e-03
5.235021777406473342e-01,2.366532896637874028e-01,-3.726878233180628414e-02,1.863791193886217687e-03
5.235021777406473342e-01,2.366532896637874028e-01,-3.726878233180628414e-02,1.863791193886217687e-03
5.235021777406473342e-01,2.366532896637874028e-01,-3.726878233180628414e-02,1.863791193886217687e-03
5.235021777406473342e-01,2.366532896637874028e-01,-3.726878233180628414e-02,1.863791193886217687e-03
5.235021777406473342e-01,2.366532896637874028e-01,-3.726878233180628414e-02,1.863791193886217687e-03
5.235021777406473342e-01,2.366532896637874028e-01,-3.726878233180628414e-02,1.863791193886217687e-03
5.235021777406473342e-01,2.366532896637874028e-01,-3.726878233180628414e-02,1.863791193886217687e-03
5.235021777406473342e-01,2.366532896637874028e-01,-3.726878233180628414e-02,1.863791193886217687e-03
5.235021777406473342e-01,2.366532896637874028e-01,-3.726878233180628414e-02,1.863791193886217687e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
5.234926800698530558e-01,2.366570561467040701e-01,-3.726917415237931269e-02,1.863822933922043654e-03
